label	lnSize.median	lnLife.median	lnSize.low	lnLife.low	lnSize.high	lnLife.high	lnK1	lnK2	log2CancerSucceptabilityChange	label_clean
Lama_guanicoe	11.7559	3.5175	11.7559	3.5175	11.7559	3.5175	32.8609	32.28214	-0.834974181864901	NA
Loxodonta_africana	15.3841	4.38203	15.3841	4.38203	15.3841	4.38203	41.67628	41.09644	-0.836532292509062	NA
2282	6.82508	2.21284	5.78268	1.62651	7.83773	2.77707	20.10212	19.52003	-0.839778356351054	NA
Ovis_aries	11.2898	3.12676	11.2898	3.12676	11.2898	3.12676	30.05036	29.46826	-0.839792783301462	NA
1478	11.6463	3.08724	10.5821	2.79926	12.7408	3.35176	30.16974	29.58722	-0.84039871521864	NA
Damaliscus_lunatus	11.8204	3.16125	11.8204	3.16125	11.8204	3.16125	30.7879	30.20458	-0.841552871251345	NA
Trachypithecus_obscurus	8.88846	3.52342	8.88846	3.52342	8.88846	3.52342	30.02898	29.44552	-0.84175484855708	NA
1222	9.4032	2.94118	9.0872	2.76555	9.68317	3.10882	27.05028	26.46635	-0.84243291522629	NA
Cricetus_cricetus	6.22792	1.38629	6.22792	1.38629	6.22792	1.38629	14.54566	13.95914	-0.846169495382195	NA
2043	3.86001	1.86877	3.56833	1.60395	4.16506	2.1354	15.07263	14.48506	-0.847684325175127	NA
Equus_quagga	12.8992	3.63759	12.8992	3.63759	12.8992	3.63759	34.72474	34.1361	-0.849228008868877	NA
Macaca_nemestrina	8.9762	3.627	8.9762	3.627	8.9762	3.627	30.7382	30.14648	-0.853671509594818	NA
Tamias_townsendii	4.37097	2.23001	4.37097	2.23001	4.37097	2.23001	17.75103	17.1589	-0.854263014561582	NA
Funisciurus_pyrropus	5.6047	2.25129	5.6047	2.25129	5.6047	2.25129	19.11244	18.51802	-0.857566786205219	NA
1942	6.97706	2.77809	6.28118	2.35914	7.72048	3.07175	23.6456	23.04998	-0.859298020254286	NA
Macaca_fascicularis	8.75818	3.66356	8.75818	3.66356	8.75818	3.66356	30.73954	30.14391	-0.859312447204694	NA
1569	12.0728	3.13184	11.8178	3.03736	12.2763	3.23696	30.86384	30.26762	-0.860163637278816	NA
1445	10.9695	3.06337	10.0459	2.70209	12.1086	3.42441	29.34972	28.75218	-0.86206799473279	NA
2195	7.12539	1.82693	6.12354	1.47376	8.74095	2.17838	18.08697	17.48817	-0.863885790484307	NA
1470	10.7164	2.9429	10.0415	2.70471	11.3457	3.13661	28.3738	27.77412	-0.865155362120291	NA
Dobsonia_moluccensis	6.10399	2.5096	6.10399	2.5096	6.10399	2.5096	21.16159	20.56051	-0.867175135177536	NA
Sorex_palustris	2.57032	0.405465	2.57032	0.405465	2.57032	0.405465	5.00311	4.400398	-0.869529613484269	NA
Sciurus_variegatoides	6.18415	2.71469	6.18415	2.71469	6.18415	2.71469	22.47229	21.86915	-0.870147086961772	NA
Hystrix_cristata	9.90349	3.3322	9.90349	3.3322	9.90349	3.3322	29.89669	29.2926	-0.871517647250606	NA
Ceratotherium_simum	14.6423	3.91202	14.6423	3.91202	14.6423	3.91202	38.11442	37.50958	-0.872599668531286	NA
2009	5.3464	1.7507	4.44523	1.44372	6.32546	2.10115	15.8506	15.24502	-0.873667262861538	NA
1966	4.90958	1.74135	4.10958	1.39544	5.7683	2.09621	15.35768	14.75055	-0.875903440174916	NA
1170	6.4194	2.16795	5.79008	1.79395	7.04058	2.5146	19.4271	18.81969	-0.876307394786366	NA
1265	8.35579	3.21305	7.85044	2.9734	8.81434	3.43352	27.63409	27.02111	-0.884343206164118	NA
Pteropus_vampyrus	6.93492	3.03975	6.93492	3.03975	6.93492	3.03975	25.17342	24.55682	-0.889565762212136	NA
1969	5.22038	1.79247	4.39692	1.42594	5.98747	2.21219	15.9752	15.35768	-0.890893041649754	NA
Zalophus_californianus	12.1007	3.57515	12.1007	3.57515	12.1007	3.57515	33.5516	32.93218	-0.893634162227436	NA
2245	8.46664	2.64762	7.79689	2.33105	9.29162	2.88314	24.35236	23.73224	-0.894644048756057	NA
Equus_hemionus	12.3684	3.65842	12.3684	3.65842	12.3684	3.65842	34.31892	33.69688	-0.897414023234568	NA
Hoplomys_gymnurus	6.22258	1.94591	6.22258	1.94591	6.22258	1.94591	17.89804	17.27573	-0.897803550895613	NA
1414	12.0185	3.70084	11.5796	3.40854	12.5446	3.95067	34.22354	33.59838	-0.901915231762139	NA
Phoca_vitulina	11.6527	3.86283	11.6527	3.86283	11.6527	3.86283	34.82968	34.20376	-0.903011679993227	NA
2164	6.68967	1.43722	5.95862	1.1333	7.42494	1.71956	15.31299	14.6812	-0.911480299883237	NA
Marmota_bobak	8.89563	2.70805	8.89563	2.70805	8.89563	2.70805	25.14393	24.51136	-0.912605602015134	NA
1704	7.07106	3.11423	5.66041	2.67405	8.60494	3.51128	25.75644	25.12265	-0.914365689965017	NA
Parascalops_breweri	4.13517	1.60944	4.13517	1.60944	4.13517	1.60944	13.79181	13.15786	-0.914596521171557	NA
2221	2.99767	1.44888	2.31293	1.09777	3.72237	1.82014	11.69095	11.05468	-0.917943573666417	NA
Choloepus_hoffmanni	8.74034	3.71357	8.74034	3.71357	8.74034	3.71357	31.02176	30.38527	-0.91826096657541	NA
1736	7.16162	3.41736	6.351	3.07155	8.03401	3.7597	27.66578	27.02637	-0.922473636094814	NA
Cephalophus_silvicultor	11.035	3.11352	11.035	3.11352	11.035	3.11352	29.71612	29.0765	-0.922776602053403	NA
Meriones_meridianus	3.97029	1.91692	3.97029	1.91692	3.97029	1.91692	15.47181	14.82496	-0.933207287199025	NA
1823	8.73798	3.50117	8.32976	3.31148	9.16815	3.67754	29.745	29.09665	-0.935371329760365	NA
2031	4.94573	1.51345	4.48833	1.25237	5.46197	1.75566	14.02643	13.37655	-0.93757865317292	NA
1372	12.7793	3.68327	12.1401	3.3453	13.3855	4.10688	34.87892	34.22858	-0.938242292891729	NA
Meles_meles	9.4727	2.92316	9.4727	2.92316	9.4727	2.92316	27.01166	26.35961	-0.940709301411644	NA
Ochotona_princeps	5.06025	1.94591	5.06025	1.94591	5.06025	1.94591	16.73571	16.08223	-0.94277235532012	NA
Lemmus_lemmus	4.2485	1.19392	4.2485	1.19392	4.2485	1.19392	11.41202	10.75723	-0.944662285823686	NA
1333	7.57822	3.12057	7.24673	2.8774	7.89941	3.46652	26.30164	25.64613	-0.945701026253126	NA
Lynx_lynx	10.0432	3.2884	10.0432	3.2884	10.0432	3.2884	29.7736	29.11685	-0.947489968103831	NA
Capra_sibirica	11.7753	3.10459	11.7753	3.10459	11.7753	3.10459	30.40284	29.74082	-0.955092970969311	NA
1453	11.0757	3.10865	10.5008	2.89281	11.6719	3.32928	29.7276	29.06264	-0.959334494389523	NA
1681	6.36453	3.09533	5.69309	2.77414	7.08071	3.42077	24.93651	24.26572	-0.96774540647791	NA
Papio_ursinus	9.78298	3.80666	9.78298	3.80666	9.78298	3.80666	32.62294	31.95138	-0.968856281659392	NA
1647	2.52225	3.16704	1.68885	2.74408	3.49682	3.59244	21.52449	20.8528	-0.969043832014709	NA
Chrysocyon_brachyurus	10.0573	2.82138	10.0573	2.82138	10.0573	2.82138	26.98558	26.31185	-0.971986929898122	NA
Cuniculus_taczanowskii	9.10497	2.93916	9.10497	2.93916	9.10497	2.93916	26.73993	26.06616	-0.972044637699753	NA
2076	4.54108	1.59063	3.32833	0.947264	5.78405	2.15906	14.08486	13.40887	-0.975247420690529	NA
1483	11.4097	3.08094	11.0982	2.98403	12.4494	3.19544	29.89534	29.21888	-0.975925487359746	NA
1200	8.58706	3.03297	7.09483	2.38893	10.2209	3.56089	26.78488	26.10673	-0.978363641978845	NA
Ctenodactylus_gundi	5.66573	1.75786	5.66573	1.75786	5.66573	1.75786	16.21289	15.53294	-0.980960493052454	NA
Otospermophilus_variegatus	6.49677	2.28238	6.49677	2.28238	6.49677	2.28238	20.19105	19.51057	-0.98172512142412	NA
1243	12.5069	3.47569	11.4653	3.10921	13.5497	3.84121	33.36104	32.68	-0.982533030647019	NA
1206	8.41423	2.98757	7.99612	2.94084	8.55689	3.02417	26.33965	25.65738	-0.98430754554731	NA
1347	9.67237	3.15768	8.85332	2.87532	11.1092	3.39382	28.61845	27.93562	-0.985115454770217	NA
1366	9.31583	3.26931	8.88861	3.07084	9.83401	3.4641	28.93169	28.24839	-0.985793521439433	NA
1603	3.50579	2.70834	2.0297	2.0402	5.12791	3.44768	19.75583	19.07224	-0.986211903001287	NA
1959	5.13111	2.35698	4.50215	1.99795	5.75732	2.64984	19.27299	18.58858	-0.987394912934818	NA
1238	11.5501	3.80503	11.2988	3.62228	11.8762	3.94867	34.38028	33.69494	-0.988736619322843	NA
1435	17.044	4.33257	16.3385	4.06195	17.6028	4.58546	43.03942	42.35276	-0.99064097677681	NA
1810	9.61203	3.6421	9.07824	3.4414	10.1513	3.8133	31.46463	30.77644	-0.99284830018938	NA
Kobus_leche	11.4595	3.23475	11.4595	3.23475	11.4595	3.23475	30.868	30.17948	-0.993324389552868	NA
1648	2.67617	3.25638	1.88589	2.87427	3.66214	3.67103	22.21445	21.52449	-0.995401870411747	NA
Neovison_vison	6.82979	2.43361	6.82979	2.43361	6.82979	2.43361	21.43145	20.74038	-0.997003261907132	NA
Arctocephalus_pusillus	12.0923	3.46886	12.0923	3.46886	12.0923	3.46886	32.90546	32.21112	-1.00172087469084	NA
Hyaena_brunnea	10.6684	3.46261	10.6684	3.46261	10.6684	3.46261	31.44406	30.74856	-1.00339440093828	NA
1419	12.6614	3.94046	12.0512	3.76331	14.2908	4.13377	36.30416	35.60708	-1.00567385910288	NA
Okapia_johnstoni	12.3458	3.51155	12.3458	3.51155	12.3458	3.51155	33.4151	32.71626	-1.00821300237484	NA
Mustela_nigripes	6.92854	2.48491	6.92854	2.48491	6.92854	2.48491	21.838	21.13702	-1.01130036976235	NA
Potorous_longipes	7.51483	2.72785	7.51483	2.72785	7.51483	2.72785	23.88193	23.17748	-1.01630652155423	NA
Ovis_canadensis	11.2205	3.17805	11.2205	3.17805	11.2205	3.17805	30.2888	29.58396	-1.01686917262018	NA
1813	9.14098	3.61342	8.99551	3.49129	9.28444	3.82171	30.8215	30.11449	-1.0199998208589	NA
Nanger_dama	11.1982	2.96011	11.1982	2.96011	11.1982	2.96011	28.95886	28.25132	-1.02076444923058	NA
Cricetomys_gambianus	7.31322	2.12823	7.31322	2.12823	7.31322	2.12823	20.0826	19.37291	-1.02386624356849	NA
2003	4.44463	1.63665	3.51724	1.25613	5.72269	2.06239	14.26453	13.5548	-1.02392395137013	NA
Petrogale_penicillata	8.84385	2.66723	8.84385	2.66723	8.84385	2.66723	24.84723	24.13727	-1.02425577122953	NA
2165	7.08501	1.49002	6.42854	1.15776	7.71482	1.75806	16.02513	15.31299	-1.02740084641867	NA
Rattus_rattus	5.29832	1.43508	5.29832	1.43508	5.29832	1.43508	13.9088	13.19652	-1.02760282372439	NA
Stenella_coeruleoalba	11.8643	4.05178	11.8643	4.05178	11.8643	4.05178	36.17498	35.46166	-1.02910322656692	NA
2222	3.1835	1.53709	2.49786	1.19413	3.91231	1.92052	12.40604	11.69095	-1.03165679678929	NA
Caluromys_derbianus	5.79909	2.16332	5.79909	2.16332	5.79909	2.16332	18.77901	18.06027	-1.03692263368853	NA
Dendrolagus_goodfellowi	8.98077	3.16125	8.98077	3.16125	8.98077	3.16125	27.94827	27.22824	-1.03878371029128	NA
Sminthopsis_dolichura	2.66653	1.15373	2.66653	1.15373	2.66653	1.15373	9.58891	8.861716	-1.04911917756421	NA
2004	4.5875	1.73464	3.52504	1.3687	5.88642	2.13458	14.99534	14.26453	-1.05433596283206	NA
Onychomys_leucogaster	3.48124	1.72277	3.48124	1.72277	3.48124	1.72277	13.81786	13.08215	-1.06140516853242	NA
Sminthopsis_crassicaudata	2.77134	1.60944	2.77134	1.60944	2.77134	1.60944	12.42798	11.69095	-1.06330952598639	NA
2120	4.08164	2.08399	2.96596	1.52227	5.33008	2.65285	16.58558	15.84847	-1.06342494158966	NA
1914	9.82353	3.24752	9.35797	3.05864	10.216	3.42681	29.30865	28.56588	-1.07159059552109	NA
2060	3.29452	1.7624	2.72091	1.43159	3.93825	2.08963	13.86892	13.1233	-1.07570227638763	NA
Elephantulus_intufi	3.95124	2.23001	3.95124	2.23001	3.95124	2.23001	17.3313	16.58558	-1.07584654589172	NA
Eudorcas_thomsonii	10.1266	2.99573	10.1266	2.99573	10.1266	2.99573	28.10098	27.35472	-1.07662560121379	NA
Gazella_subgutturosa	10.7893	2.99573	10.7893	2.99573	10.7893	2.99573	28.76368	28.0136	-1.08213669626999	NA
Petrogale_xanthopus	9.04782	2.66723	9.04782	2.66723	9.04782	2.66723	25.0512	24.30093	-1.08241080832776	NA
Zapus_hudsonius	2.91398	1.72277	2.91398	1.72277	2.91398	1.72277	13.2506	12.49896	-1.08438730053378	NA
Antidorcas_marsupialis	10.5713	2.99573	10.5713	2.99573	10.5713	2.99573	28.54568	27.79236	-1.08681102820248	NA
Rhinoceros_unicornis	14.4273	3.89182	14.4273	3.89182	14.4273	3.89182	37.77822	37.01674	-1.09858341973613	NA
1528	9.98604	2.89507	9.43017	2.70209	10.9659	3.09055	27.35646	26.59288	-1.10161307932199	NA
Thomomys_bottae	4.80974	1.80829	4.80974	1.80829	4.80974	1.80829	15.65948	14.89526	-1.10253640414816	NA
1604	3.34476	2.86269	2.22163	2.34581	4.5624	3.35424	20.5209	19.75583	-1.10376269493292	NA
Paradoxurus_hermaphroditus	8.07091	3.19867	8.07091	3.19867	8.07091	3.19867	27.26293	26.48891	-1.11667481554888	NA
1929	7.95307	2.71637	7.54695	2.49109	8.33253	2.92957	24.25129	23.47644	-1.11787225243281	NA
1585	4.86166	2.57452	3.83584	2.11195	5.9884	3.04553	20.30878	19.52853	-1.12566280565361	NA
Capra_ibex	11.3206	3.10459	11.3206	3.10459	11.3206	3.10459	29.94814	29.1668	-1.12723534324818	NA
Saguinus_oedipus	6.13565	3.26576	6.13565	3.26576	6.13565	3.26576	25.73021	24.94463	-1.13335237022155	NA
2065	3.22039	2.01098	2.88006	1.64709	3.55485	2.24288	15.28627	14.4972	-1.13838737591425	NA
Galemys_pyrenaicus	4.09717	1.60944	4.09717	1.60944	4.09717	1.60944	13.75381	12.95973	-1.14561527806911	NA
Rhinopithecus_roxellana	9.599	3.38439	9.599	3.38439	9.599	3.38439	29.90534	29.11073	-1.14637990644078	NA
1385	12.3007	3.52417	10.6208	3.10674	13.7426	3.96283	33.44572	32.6496	-1.14855837595253	NA
1429	15.6468	3.88443	14.8631	3.51786	16.4305	4.22474	38.95338	38.1569	-1.14907774616724	NA
Petaurista_leucogenys	7.40853	2.95491	7.40853	2.95491	7.40853	2.95491	25.13799	24.34091	-1.14994336319177	NA
1490	12.7752	3.36822	11.9299	3.08456	13.5558	3.61366	32.98452	32.18394	-1.15499279583489	NA
Macroscelides_proboscideus	3.68888	2.16332	3.68888	2.16332	3.68888	2.16332	16.6688	15.86623	-1.15786375896626	NA
Hippotragus_equinus	12.4844	3.25424	12.4844	3.25424	12.4844	3.25424	32.00984	31.19678	-1.17299762994518	NA
Halichoerus_grypus	12.4987	3.84316	12.4987	3.84316	12.4987	3.84316	35.55766	34.74308	-1.17519052640733	NA
Pusa_sibirica	11.4076	4.02535	11.4076	4.02535	11.4076	4.02535	35.5597	34.74308	-1.17813362429075	NA
1935	7.28942	2.41673	6.24566	2.02116	9.51066	2.825	21.7898	20.97135	-1.18077375621557	NA
1477	11.3285	3.04312	10.1403	2.74101	12.4482	3.30001	29.58722	28.76834	-1.18139411508315	NA
1418	12.5327	3.84573	11.9296	3.60755	13.946	4.02868	35.60708	34.7839	-1.18759770375897	NA
Babyrousa_babyrussa	11.4398	3.17805	11.4398	3.17805	11.4398	3.17805	30.5081	29.68302	-1.19033882433666	NA
Aotus_lemurinus	6.77308	3.52046	6.77308	3.52046	6.77308	3.52046	27.89584	27.06958	-1.19204120448492	NA
1562	11.9936	3.15301	11.3888	2.90778	12.5624	3.39093	30.91166	30.0847	-1.19305109101354	NA
1973	3.07201	1.95046	2.35021	1.57886	3.90544	2.31341	14.77477	13.94516	-1.1968742328719	NA
Mesoplodon_europaeus	15.5383	3.8712	15.5383	3.8712	15.5383	3.8712	38.7655	37.9286	-1.20739147971997	NA
Artibeus_jamaicensis	3.77574	2.95491	3.77574	2.95491	3.77574	2.95491	21.5052	20.66069	-1.21837038898114	NA
Felis_catus	8.26873	3.52636	8.26873	3.52636	8.26873	3.52636	29.42689	28.58097	-1.22040458898879	NA
Rattus_fuscipes	4.86753	1.66771	4.86753	1.66771	4.86753	1.66771	14.87379	14.02643	-1.22248206984768	NA
Tragulus_napu	8.77956	2.81541	8.77956	2.81541	8.77956	2.81541	25.67202	24.82087	-1.22794988405264	NA
2178	6.66235	1.876	6.21819	1.6897	7.24725	2.04544	17.91835	17.06256	-1.23464398904236	NA
Galictis_vittata	7.74066	2.52573	7.74066	2.52573	7.74066	2.52573	22.89504	22.03764	-1.2369667280582	NA
2273	7.47002	2.61791	6.63029	2.24593	8.37154	2.98564	23.17748	22.31724	-1.24106398197432	NA
1890	5.83578	2.59581	4.927	2.17982	6.87789	3.02609	21.41064	20.54978	-1.24195845289968	NA
1768	10.9664	4.09094	10.2987	3.78212	11.6969	4.40421	35.51204	34.6498	-1.24394937205609	NA
Eulemur_macaco	7.81215	3.62434	7.81215	3.62434	7.81215	3.62434	29.55819	28.69483	-1.2455651905019	NA
1342	8.33797	3.06938	7.7441	2.70181	8.95409	3.37823	26.75425	25.88992	-1.24696460469156	NA
Lycaon_pictus	10.1849	2.83321	10.1849	2.83321	10.1849	2.83321	27.18416	26.31185	-1.25847731111786	NA
Pteronura_brasiliensis	10.1659	2.85071	10.1659	2.85071	10.1659	2.85071	27.27016	26.39701	-1.2596891749522	NA
Monodon_monoceros	14.0387	3.91202	14.0387	3.91202	14.0387	3.91202	37.51082	36.63722	-1.2603383877206	NA
Chaetodipus_fallax	2.95439	2.11626	2.95439	2.11626	2.95439	2.11626	15.65195	14.77477	-1.26550323596698	NA
Callosciurus_erythraeus	5.64626	2.83321	5.64626	2.83321	5.64626	2.83321	22.64552	21.76719	-1.267162335264	NA
Urocyon_cinereoargenteus	8.4659	2.78501	8.4659	2.78501	8.4659	2.78501	25.17596	24.28889	-1.27977148992137	NA
Macaca_silenus	8.97145	3.68888	8.97145	3.68888	8.97145	3.68888	31.10473	30.21728	-1.28031971403691	NA
Chinchilla_lanigera	6.46537	2.84491	6.46537	2.84491	6.46537	2.84491	23.53483	22.64646	-1.28164699347453	NA
1675	6.10101	2.64116	4.62784	2.0152	7.46656	3.30807	21.94797	21.05955	-1.28171912822657	NA
Pipistrellus_subflavus	1.74746	2.70805	1.74746	2.70805	1.74746	2.70805	17.99576	17.10581	-1.28392645163913	NA
1313	10.5059	3.40724	9.37889	3.09225	11.1762	3.67115	30.94934	30.05357	-1.29232293677711	NA
1357	8.2052600000000009	3.23135	7.96376	3.1058500000000002	8.81486	3.33629	27.59336	26.69759	-1.29232293677711	NA
Balaenoptera_physalus	18.064	4.75359	18.064	4.75359	18.064	4.75359	46.58554	45.6839	-1.30079155666712	NA
Macropus_rufogriseus	9.73211	2.94444	9.73211	2.94444	9.73211	2.94444	27.39875	26.49179	-1.30846669428465	NA
1991	4.52109	1.83254	3.88203	1.56151	5.26002	2.08127	15.51633	14.60919	-1.30872637939202	NA
1907	4.74321	1.75796	4.35561	1.5438	5.12544	1.96355	15.29097	14.38301	-1.30990938932554	NA
Callithrix_jacchus	5.6706	3.12676	5.6706	3.12676	5.6706	3.12676	24.43116	23.52136	-1.31256394820078	NA
Isoodon_macrourus	7.37776	1.91692	7.37776	1.91692	7.37776	1.91692	18.87928	17.96741	-1.31555032693542	NA
Gorilla_gorilla	11.8483	4.09601	11.8483	4.09601	11.8483	4.09601	36.42436	35.51204	-1.31619953970382	NA
Caluromys_philander	5.85793	2.18605	5.85793	2.18605	5.85793	2.18605	18.97423	18.06027	-1.31856555957088	NA
1166	6.5596	2.24205	5.89507	1.78954	7.2053	2.68592	20.0119	19.0932	-1.32540393406469	NA
1224	8.86589	3.14082	7.41369	2.59765	11.4587	3.57999	27.71081	26.78488	-1.33583461921032	NA
1485	13.408	3.28379	13.0801	3.12006	13.6807	3.43293	33.11074	32.18394	-1.3370897638959	NA
1805	9.6947	3.66923	9.42805	3.48346	9.96289	3.80545	31.71008	30.78191	-1.33906625610192	NA
Plecotus_auritus	2.10291	3.4012	2.10291	3.4012	2.10291	3.4012	22.51011	21.57813	-1.34456292420769	NA
Globicephala_macrorhynchus	14.604	4.14313	14.604	4.14313	14.604	4.14313	39.46278	38.52742	-1.3494392334459	NA
Antechinus_flavipes	3.80666	1.36098	3.80666	1.36098	3.80666	1.36098	11.97254	11.03621	-1.35083864763556	NA
Canis_latrans	9.49175	3.08344	9.49175	3.08344	9.49175	3.08344	27.99239	27.05028	-1.3591774249719	NA
1784	9.15937	3.53632	8.7671500000000009	3.33933	9.48708	3.72791	30.37729	29.43262	-1.36287072427658	NA
Burramys_parvus	3.80666	2.48491	3.80666	2.48491	3.80666	2.48491	18.71612	17.77105	-1.36344780229294	NA
Eulemur_fulvus	7.81803	3.61092	7.81803	3.61092	7.81803	3.61092	29.48355	28.53846	-1.36347665619375	NA
Eumetopias_jubatus	12.936	3.49043	12.936	3.49043	12.936	3.49043	33.87858	32.93218	-1.36536658669731	NA
Semnopithecus_entellus	9.51167	3.3673	9.51167	3.3673	9.51167	3.3673	29.71547	28.76184	-1.37579727184295	NA
Apodemus_sylvaticus	3.15274	1.84055	3.15274	1.84055	3.15274	1.84055	14.19604	13.24101	-1.37781704490019	NA
2129	6.52692	2.55999	4.70964	1.79413	12.8526	3.41188	21.88686	20.92308	-1.39044062650796	NA
1913	9.20844	3.22624	8.24557	2.99265	9.96248	3.45342	28.56588	27.59602	-1.39921221235657	NA
Viverra_zibetha	9.21034	3.07731	9.21034	3.07731	9.21034	3.07731	27.6742	26.70097	-1.40407409464437	NA
Arvicola_amphibius	4.78749	1.60944	4.78749	1.60944	4.78749	1.60944	14.44413	13.47073	-1.40431935280132	NA
Bubalus_depressicornis	12.4568	3.58629	12.4568	3.58629	12.4568	3.58629	33.97454	33.00076	-1.40486757691686	NA
2283	5.52848	2.31736	4.4193	1.8313	6.68909	2.93826	19.43264	18.45405	-1.41180694006353	NA
1383	14.2402	3.87823	13.463	3.54186	14.9124	4.18585	37.50958	36.5277	-1.41655340674805	NA
Lynx_rufus	9.05952	3.4761	9.05952	3.4761	9.05952	3.4761	29.91612	28.93169	-1.42023227910232	NA
Antechinus_agilis	3.09693	1.54756	3.09693	1.54756	3.09693	1.54756	12.38229	11.39255	-1.42789298976944	NA
Pongo_pygmaeus	11.074	4.09434	11.074	4.09434	11.074	4.09434	35.64004	34.6498	-1.42861433728988	NA
Pseudomys_australis	4.17439	2.06686	4.17439	2.06686	4.17439	2.06686	16.57555	15.58378	-1.43082166070245	NA
Oryx_dammah	12.2051	3.31419	12.2051	3.31419	12.2051	3.31419	32.09024	31.09774	-1.43187482808229	NA
Praomys_tullbergi	3.61362	1.64866	3.61362	1.64866	3.61362	1.64866	13.50558	12.5087	-1.43819383236139	NA
Antrozous_pallidus	3.10189	2.69463	3.10189	2.69463	3.10189	2.69463	19.26967	18.2723	-1.43890075293142	NA
Gymnobelideus_leadbeateri	4.92231	2.64617	4.92231	2.64617	4.92231	2.64617	20.79933	19.79803	-1.44457054444212	NA
Gazella_dorcas	9.65733	3.16548	9.65733	3.16548	9.65733	3.16548	28.65021	27.64495	-1.45028361680404	NA
Myotis_occultus	2.17361	3.43399	2.17361	3.43399	2.17361	3.43399	22.77755	21.76752	-1.45716527214908	Myotis occultus
Apodemus_speciosus	3.78419	1.66771	3.78419	1.66771	3.78419	1.66771	13.79045	12.7695	-1.47291950199559	NA
Marmosa_mexicana	3.90197	1.94591	3.90197	1.94591	3.90197	1.94591	15.57743	14.54581	-1.48831305808188	NA
Cercopithecus_cephus	8.18451	3.58352	8.18451	3.58352	8.18451	3.58352	29.68563	28.64713	-1.49823879996318	NA
Pagophilus_groenlandicus	12.1007	3.73767	12.1007	3.73767	12.1007	3.73767	34.52672	33.48612	-1.50126845954906	NA
1668	5.93049	2.52151	4.53963	1.88264	7.149	3.14114	21.05955	20.0116	-1.51187226809959	NA
Nyctalus_leisleri	2.77259	2.77259	2.77259	2.77259	2.77259	2.77259	19.40813	18.35897	-1.51361792909907	NA
Pipistrellus_pipistrellus	1.66771	2.81541	1.66771	2.81541	1.66771	2.81541	18.56017	17.50983	-1.51532030924731	NA
2281	6.35147	2.19476	5.10811	1.56188	7.63583	2.78047	19.52003	18.45405	-1.53788405968682	NA
1262	8.76454	3.00418	8.43456	2.86983	9.02402	3.13912	26.78962	25.7188	-1.54486670368472	NA
2158	4.09711	1.74145	3.56742	1.45291	4.68316	2.09678	14.54581	13.47439	-1.54573232070925	NA
Bison_bison	13.3535	3.51155	13.3535	3.51155	13.3535	3.51155	34.4228	33.35114	-1.54607856751907	NA
Aepyprymnus_rufescens	8.08641	2.54945	8.08641	2.54945	8.08641	2.54945	23.38311	22.31102	-1.54669892638665	NA
2200	4.24539	1.61115	3.16088	1.22228	5.25467	2.03443	13.91229	12.83951	-1.54769438596486	NA
Peromyscus_eremicus	3.21888	2.00148	3.21888	2.00148	3.21888	2.00148	15.22776	14.14474	-1.56246758318357	NA
Panthera_leo	12.0725	3.4012	12.0725	3.4012	12.0725	3.4012	32.4797	31.3963	-1.5630158072991	NA
Alouatta_caraya	8.6264	3.47816	8.6264	3.47816	8.6264	3.47816	29.49536	28.39879	-1.58201610098761	NA
Lepus_brachyurus	7.8318	2.56495	7.8318	2.56495	7.8318	2.56495	23.2215	22.12138	-1.58713766838277	NA
Hylobates_lar	8.82615	4.02535	8.82615	4.02535	8.82615	4.02535	32.97825	31.87208	-1.59586597338015	NA
Lepus_californicus	8.33687	2.4681	8.33687	2.4681	8.33687	2.4681	23.14547	22.03247	-1.60571958050942	NA
Dasyprocta_leporina	8.09102	2.8792	8.09102	2.8792	8.09102	2.8792	25.36622	24.25129	-1.60850398193833	NA
1979	4.20549	2.19078	3.55418	1.90282	4.8444	2.47998	17.35017	16.23391	-1.61042276634272	NA
1686	6.78625	3.03285	5.18687	2.33153	8.38015	3.70783	24.98335	23.85846	-1.62287322454559	NA
2241	8.48386	2.45741	7.85724	1.98492	9.09652	2.77576	23.22832	22.10036	-1.62730229832111	NA
Lepus_europaeus	8.33687	2.48491	8.33687	2.48491	8.33687	2.48491	23.24633	22.11707	-1.62917780187427	NA
1337	8.99893	2.95034	8.46274	2.66078	9.52455	3.20327	26.70097	25.57158	-1.62936535222958	NA
Lutra_lutra	9.09028	3.09104	9.09028	3.09104	9.09028	3.09104	27.63652	26.48438	-1.66218666440981	NA
Pseudocheirus_peregrinus	6.79707	2.31254	6.79707	2.31254	6.79707	2.31254	20.67231	19.52003	-1.66238864171553	NA
Cercopithecus_mitis	9.10498	3.63231	9.10498	3.63231	9.10498	3.63231	30.89884	29.745	-1.66463924597932	NA
1978	3.94927	2.04744	2.89064	1.59926	4.8915	2.46497	16.23391	15.07887	-1.66637048002839	NA
2270	8.9522	3.01249	8.48678	2.76808	9.39947	3.28068	27.02714	25.86959	-1.66999164458102	NA
1593	6.57913	3.19346	5.96845	2.87785	7.11096	3.52328	25.73989	24.57963	-1.67390134814183	NA
Sminthopsis_virginiae	3.56218	1.66771	3.56218	1.66771	3.56218	1.66771	13.56844	12.40604	-1.67698871552933	NA
Xerus_inauris	6.37673	2.56495	6.37673	2.56495	6.37673	2.56495	21.76643	20.59996	-1.68286048434575	NA
